Date,Audience by watch behaviour,Views
2023-04-22,New viewers,0
2023-04-23,New viewers,0
2023-04-24,New viewers,0
2023-04-25,New viewers,0
2023-04-26,New viewers,0
2023-04-27,New viewers,0
2023-04-28,New viewers,0
2023-04-29,New viewers,0
2023-04-30,New viewers,0
2023-05-01,New viewers,0
2023-05-02,New viewers,0
2023-05-03,New viewers,0
2023-05-04,New viewers,0
2023-05-05,New viewers,0
2023-05-06,New viewers,0
2023-05-07,New viewers,0
2023-05-08,New viewers,0
2023-05-09,New viewers,0
2023-05-10,New viewers,0
2023-05-11,New viewers,0
2023-05-12,New viewers,0
2023-05-13,New viewers,0
2023-05-14,New viewers,0
2023-05-15,New viewers,0
2023-05-16,New viewers,0
2023-05-17,New viewers,0
2023-05-18,New viewers,0
2023-05-19,New viewers,0
2023-05-20,New viewers,0
2023-05-21,New viewers,0
2023-05-22,New viewers,0
2023-05-23,New viewers,0
2023-05-24,New viewers,0
2023-05-25,New viewers,0
2023-05-26,New viewers,0
2023-05-27,New viewers,0
2023-05-28,New viewers,0
2023-05-29,New viewers,0
2023-05-30,New viewers,0
2023-05-31,New viewers,0
2023-06-01,New viewers,0
2023-06-02,New viewers,0
2023-06-03,New viewers,0
2023-06-04,New viewers,0
2023-06-05,New viewers,0
2023-06-06,New viewers,0
2023-06-07,New viewers,0
2023-06-08,New viewers,0
2023-06-09,New viewers,0
2023-06-10,New viewers,0
2023-06-11,New viewers,0
2023-06-12,New viewers,0
2023-06-13,New viewers,0
2023-06-14,New viewers,0
2023-06-15,New viewers,0
2023-06-16,New viewers,0
2023-06-17,New viewers,0
2023-06-18,New viewers,0
2023-06-19,New viewers,0
2023-06-20,New viewers,0
2023-06-21,New viewers,0
2023-06-22,New viewers,0
2023-06-23,New viewers,0
2023-06-24,New viewers,0
2023-06-25,New viewers,0
2023-06-26,New viewers,0
2023-06-27,New viewers,0
2023-06-28,New viewers,0
2023-06-29,New viewers,0
2023-06-30,New viewers,0
2023-07-01,New viewers,0
2023-07-02,New viewers,0
2023-07-03,New viewers,0
2023-07-04,New viewers,0
2023-07-05,New viewers,0
2023-07-06,New viewers,0
2023-07-07,New viewers,0
2023-07-08,New viewers,0
2023-07-09,New viewers,0
2023-07-10,New viewers,0
2023-07-11,New viewers,0
2023-07-12,New viewers,0
2023-07-13,New viewers,0
2023-07-14,New viewers,0
2023-07-15,New viewers,0
2023-07-16,New viewers,0
2023-07-17,New viewers,0
2023-07-18,New viewers,0
2023-07-19,New viewers,0
2023-07-20,New viewers,0
2023-07-21,New viewers,0
2023-07-22,New viewers,0
2023-07-23,New viewers,0
2023-07-24,New viewers,0
2023-07-25,New viewers,0
2023-07-26,New viewers,0
2023-07-27,New viewers,0
2023-07-28,New viewers,0
2023-07-29,New viewers,0
2023-07-30,New viewers,0
2023-07-31,New viewers,0
2023-08-01,New viewers,0
2023-08-02,New viewers,0
2023-08-03,New viewers,0
2023-08-04,New viewers,0
2023-08-05,New viewers,0
2023-08-06,New viewers,0
2023-08-07,New viewers,0
2023-08-08,New viewers,0
2023-08-09,New viewers,0
2023-08-10,New viewers,0
2023-08-11,New viewers,0
2023-08-12,New viewers,0
2023-08-13,New viewers,0
2023-08-14,New viewers,0
2023-08-15,New viewers,0
2023-08-16,New viewers,0
2023-08-17,New viewers,0
2023-08-18,New viewers,0
2023-08-19,New viewers,0
2023-08-20,New viewers,0
2023-08-21,New viewers,0
2023-08-22,New viewers,0
2023-08-23,New viewers,0
2023-08-24,New viewers,0
2023-08-25,New viewers,0
2023-08-26,New viewers,0
2023-08-27,New viewers,0
2023-08-28,New viewers,0
2023-08-29,New viewers,0
2023-08-30,New viewers,0
2023-08-31,New viewers,0
2023-09-01,New viewers,0
2023-09-02,New viewers,0
2023-09-03,New viewers,0
2023-09-04,New viewers,0
2023-09-05,New viewers,0
2023-09-06,New viewers,0
2023-09-07,New viewers,0
2023-09-08,New viewers,0
2023-09-09,New viewers,0
2023-09-10,New viewers,0
2023-09-11,New viewers,0
2023-09-12,New viewers,0
2023-09-13,New viewers,0
2023-09-14,New viewers,0
2023-09-15,New viewers,0
2023-09-16,New viewers,0
2023-09-17,New viewers,0
2023-09-18,New viewers,0
2023-09-19,New viewers,0
2023-09-20,New viewers,0
2023-09-21,New viewers,0
2023-09-22,New viewers,0
2023-09-23,New viewers,0
2023-09-24,New viewers,0
2023-09-25,New viewers,0
2023-09-26,New viewers,0
2023-09-27,New viewers,0
2023-09-28,New viewers,0
2023-09-29,New viewers,0
2023-09-30,New viewers,0
2023-10-01,New viewers,0
2023-10-02,New viewers,0
2023-10-03,New viewers,0
2023-10-04,New viewers,0
2023-10-05,New viewers,0
2023-10-06,New viewers,0
2023-10-07,New viewers,0
2023-10-08,New viewers,0
2023-10-09,New viewers,0
2023-10-10,New viewers,0
2023-10-11,New viewers,0
2023-10-12,New viewers,0
2023-10-13,New viewers,0
2023-10-14,New viewers,0
2023-10-15,New viewers,0
2023-10-16,New viewers,0
2023-10-17,New viewers,0
2023-10-18,New viewers,0
2023-10-19,New viewers,0
2023-10-20,New viewers,0
2023-10-21,New viewers,0
2023-10-22,New viewers,0
2023-10-23,New viewers,0
2023-10-24,New viewers,0
2023-10-25,New viewers,0
2023-10-26,New viewers,0
2023-10-27,New viewers,0
2023-10-28,New viewers,0
2023-10-29,New viewers,0
2023-10-30,New viewers,0
2023-10-31,New viewers,0
2023-11-01,New viewers,0
2023-11-02,New viewers,0
2023-11-03,New viewers,0
2023-11-04,New viewers,0
2023-11-05,New viewers,0
2023-11-06,New viewers,0
2023-11-07,New viewers,0
2023-11-08,New viewers,0
2023-11-09,New viewers,0
2023-11-10,New viewers,0
2023-11-11,New viewers,0
2023-11-12,New viewers,0
2023-11-13,New viewers,0
2023-11-14,New viewers,0
2023-11-15,New viewers,0
2023-11-16,New viewers,0
2023-11-17,New viewers,0
2023-11-18,New viewers,0
2023-11-19,New viewers,0
2023-11-20,New viewers,0
2023-11-21,New viewers,0
2023-11-22,New viewers,0
2023-11-23,New viewers,0
2023-11-24,New viewers,0
2023-11-25,New viewers,0
2023-11-26,New viewers,0
2023-11-27,New viewers,0
2023-11-28,New viewers,0
2023-11-29,New viewers,0
2023-11-30,New viewers,0
2023-12-01,New viewers,0
2023-12-02,New viewers,0
2023-12-03,New viewers,0
2023-12-04,New viewers,0
2023-12-05,New viewers,0
2023-12-06,New viewers,0
2023-12-07,New viewers,0
2023-12-08,New viewers,0
2023-12-09,New viewers,0
2023-12-10,New viewers,0
2023-12-11,New viewers,0
2023-12-12,New viewers,0
2023-12-13,New viewers,0
2023-12-14,New viewers,0
2023-12-15,New viewers,0
2023-12-16,New viewers,0
2023-12-17,New viewers,0
2023-12-18,New viewers,0
2023-12-19,New viewers,0
2023-12-20,New viewers,0
2023-12-21,New viewers,0
2023-12-22,New viewers,0
2023-12-23,New viewers,0
2023-12-24,New viewers,0
2023-12-25,New viewers,0
2023-12-26,New viewers,0
2023-12-27,New viewers,0
2023-12-28,New viewers,0
2023-12-29,New viewers,0
2023-12-30,New viewers,0
2023-12-31,New viewers,0
2024-01-01,New viewers,0
2024-01-02,New viewers,0
2024-01-03,New viewers,0
2024-01-04,New viewers,0
2024-01-05,New viewers,0
2024-01-06,New viewers,0
2024-01-07,New viewers,0
2024-01-08,New viewers,0
2024-01-09,New viewers,0
2024-01-10,New viewers,0
2024-01-11,New viewers,0
2024-01-12,New viewers,0
2024-01-13,New viewers,0
2024-01-14,New viewers,0
2024-01-15,New viewers,0
2024-01-16,New viewers,0
2024-01-17,New viewers,0
2024-01-18,New viewers,0
2024-01-19,New viewers,0
2024-01-20,New viewers,0
2024-01-21,New viewers,0
2024-01-22,New viewers,0
2024-01-23,New viewers,0
2024-01-24,New viewers,0
2024-01-25,New viewers,0
2024-01-26,New viewers,0
2024-01-27,New viewers,0
2024-01-28,New viewers,0
2024-01-29,New viewers,0
2024-01-30,New viewers,0
2024-01-31,New viewers,0
2024-02-01,New viewers,0
2024-02-02,New viewers,0
2024-02-03,New viewers,0
2024-02-04,New viewers,0
2024-02-05,New viewers,0
2024-02-06,New viewers,0
2024-02-07,New viewers,0
2024-02-08,New viewers,0
2024-02-09,New viewers,0
2024-02-10,New viewers,0
2024-02-11,New viewers,0
2024-02-12,New viewers,0
2024-02-13,New viewers,0
2024-02-14,New viewers,0
2024-02-15,New viewers,0
2024-02-16,New viewers,0
2024-02-17,New viewers,0
2024-02-18,New viewers,0
2024-02-19,New viewers,0
2024-02-20,New viewers,0
2024-02-21,New viewers,0
2024-02-22,New viewers,0
2024-02-23,New viewers,0
2024-02-24,New viewers,0
2024-02-25,New viewers,0
2024-02-26,New viewers,0
2024-02-27,New viewers,0
2024-02-28,New viewers,0
2024-02-29,New viewers,0
2024-03-01,New viewers,0
2024-03-02,New viewers,0
2024-03-03,New viewers,0
2024-03-04,New viewers,0
2024-03-05,New viewers,0
2024-03-06,New viewers,0
2024-03-07,New viewers,0
2024-03-08,New viewers,0
2024-03-09,New viewers,0
2024-03-10,New viewers,0
2024-03-11,New viewers,0
2024-03-12,New viewers,0
2024-03-13,New viewers,0
2024-03-14,New viewers,0
2024-03-15,New viewers,0
2024-03-16,New viewers,0
2024-03-17,New viewers,0
2024-03-18,New viewers,0
2024-03-19,New viewers,0
2024-03-20,New viewers,0
2024-03-21,New viewers,0
2024-03-22,New viewers,0
2024-03-23,New viewers,0
2024-03-24,New viewers,0
2024-03-25,New viewers,0
2024-03-26,New viewers,0
2024-03-27,New viewers,0
2024-03-28,New viewers,0
2024-03-29,New viewers,0
2024-03-30,New viewers,0
2024-03-31,New viewers,0
2024-04-01,New viewers,0
2024-04-02,New viewers,0
2024-04-03,New viewers,0
2024-04-04,New viewers,0
2024-04-05,New viewers,0
2024-04-06,New viewers,0
2024-04-07,New viewers,0
2024-04-08,New viewers,0
2024-04-09,New viewers,0
2024-04-10,New viewers,0
2024-04-11,New viewers,0
2024-04-12,New viewers,0
2024-04-13,New viewers,0
2024-04-14,New viewers,0
2024-04-15,New viewers,0
2024-04-16,New viewers,0
2024-04-17,New viewers,0
2024-04-18,New viewers,0
2024-04-19,New viewers,0
2024-04-20,New viewers,0
2024-04-21,New viewers,0
2024-04-22,New viewers,0
2024-04-23,New viewers,0
2024-04-24,New viewers,0
2024-04-25,New viewers,0
2024-04-26,New viewers,0
2024-04-27,New viewers,0
2024-04-28,New viewers,0
2024-04-29,New viewers,0
2024-04-30,New viewers,0
2024-05-01,New viewers,0
2024-05-02,New viewers,0
2024-05-03,New viewers,0
2024-05-04,New viewers,0
2024-05-05,New viewers,0
2024-05-06,New viewers,0
2024-05-07,New viewers,0
2024-05-08,New viewers,0
2024-05-09,New viewers,0
2024-05-10,New viewers,0
2024-05-11,New viewers,0
2024-05-12,New viewers,0
2024-05-13,New viewers,0
2024-05-14,New viewers,0
2024-05-15,New viewers,0
2024-05-16,New viewers,0
2024-05-17,New viewers,0
2024-05-18,New viewers,0
2024-05-19,New viewers,0
2024-05-20,New viewers,0
2024-05-21,New viewers,0
2024-05-22,New viewers,0
2024-05-23,New viewers,0
2024-05-24,New viewers,0
2024-05-25,New viewers,0
2024-05-26,New viewers,0
2024-05-27,New viewers,0
2024-05-28,New viewers,0
2024-05-29,New viewers,0
2024-05-30,New viewers,0
2024-05-31,New viewers,0
2024-06-01,New viewers,0
2024-06-02,New viewers,0
2024-06-03,New viewers,0
2024-06-04,New viewers,0
2024-06-05,New viewers,0
2024-06-06,New viewers,0
2024-06-07,New viewers,0
2024-06-08,New viewers,0
2024-06-09,New viewers,0
2024-06-10,New viewers,0
2024-06-11,New viewers,0
2024-06-12,New viewers,0
2024-06-13,New viewers,0
2024-06-14,New viewers,0
2024-06-15,New viewers,0
2024-06-16,New viewers,0
2024-06-17,New viewers,0
2024-06-18,New viewers,0
2024-06-19,New viewers,0
2024-06-20,New viewers,0
2024-06-21,New viewers,0
2024-06-22,New viewers,0
2024-06-23,New viewers,0
2024-06-24,New viewers,0
2024-06-25,New viewers,0
2024-06-26,New viewers,0
2024-06-27,New viewers,0
2024-06-28,New viewers,0
2024-06-29,New viewers,0
2024-06-30,New viewers,0
2024-07-01,New viewers,0
2024-07-02,New viewers,0
2024-07-03,New viewers,0
2024-07-04,New viewers,0
2024-07-05,New viewers,0
2024-07-06,New viewers,0
2024-07-07,New viewers,0
2024-07-08,New viewers,0
2024-07-09,New viewers,0
2024-07-10,New viewers,0
2024-07-11,New viewers,0
2024-07-12,New viewers,0
2024-07-13,New viewers,0
2024-07-14,New viewers,0
2024-07-15,New viewers,0
2024-07-16,New viewers,0
2024-07-17,New viewers,0
2024-07-18,New viewers,0
2024-07-19,New viewers,0
2024-07-20,New viewers,0
2024-07-21,New viewers,0
2024-07-22,New viewers,0
2024-07-23,New viewers,0
2024-07-24,New viewers,0
2024-07-25,New viewers,0
2024-07-26,New viewers,0
2024-07-27,New viewers,0
2024-07-28,New viewers,0
2024-07-29,New viewers,0
2024-07-30,New viewers,0
2024-07-31,New viewers,0
2024-08-01,New viewers,0
2024-08-02,New viewers,0
2024-08-03,New viewers,0
2024-08-04,New viewers,0
2024-08-05,New viewers,0
2024-08-06,New viewers,0
2024-08-07,New viewers,0
2024-08-08,New viewers,0
2024-08-09,New viewers,0
2024-08-10,New viewers,0
2024-08-11,New viewers,0
2024-08-12,New viewers,0
2024-08-13,New viewers,0
2024-08-14,New viewers,0
2024-08-15,New viewers,0
2024-08-16,New viewers,0
2024-08-17,New viewers,0
2024-08-18,New viewers,0
2024-08-19,New viewers,0
2024-08-20,New viewers,0
2024-08-21,New viewers,0
2024-08-22,New viewers,0
2024-08-23,New viewers,0
2024-08-24,New viewers,0
2024-08-25,New viewers,0
2024-08-26,New viewers,0
2024-08-27,New viewers,0
2024-08-28,New viewers,0
2024-08-29,New viewers,0
2024-08-30,New viewers,0
2024-08-31,New viewers,0
2024-09-01,New viewers,0
2024-09-02,New viewers,0
2024-09-03,New viewers,0
2024-09-04,New viewers,0
2024-09-05,New viewers,0
2024-09-06,New viewers,0
2024-09-07,New viewers,0
2024-09-08,New viewers,0
2024-09-09,New viewers,0
2024-09-10,New viewers,0
2024-09-11,New viewers,0
2024-09-12,New viewers,0
2024-09-13,New viewers,0
2024-09-14,New viewers,0
2024-09-15,New viewers,0
2024-09-16,New viewers,0
2024-09-17,New viewers,0
2024-09-18,New viewers,0
2024-09-19,New viewers,0
2024-09-20,New viewers,0
2024-09-21,New viewers,0
2024-09-22,New viewers,0
2024-09-23,New viewers,0
2024-09-24,New viewers,0
2024-09-25,New viewers,0
2024-09-26,New viewers,0
2024-09-27,New viewers,0
2024-09-28,New viewers,0
2024-09-29,New viewers,0
2024-09-30,New viewers,0
2024-10-01,New viewers,0
2024-10-02,New viewers,0
2024-10-03,New viewers,0
2024-10-04,New viewers,0
2024-10-05,New viewers,0
2024-10-06,New viewers,0
2024-10-07,New viewers,0
2024-10-08,New viewers,0
2024-10-09,New viewers,0
2024-10-10,New viewers,0
2024-10-11,New viewers,0
2024-10-12,New viewers,0
2024-10-13,New viewers,0
2024-10-14,New viewers,0
2024-10-15,New viewers,0
2024-10-16,New viewers,0
2024-10-17,New viewers,0
2024-10-18,New viewers,0
2024-10-19,New viewers,0
2024-10-20,New viewers,0
2024-10-21,New viewers,0
2024-10-22,New viewers,0
2024-10-23,New viewers,0
2024-10-24,New viewers,0
2024-10-25,New viewers,0
2024-10-26,New viewers,0
2024-10-27,New viewers,0
2024-10-28,New viewers,0
2024-10-29,New viewers,0
2024-10-30,New viewers,0
2024-10-31,New viewers,0
2024-11-01,New viewers,0
2024-11-02,New viewers,0
2024-11-03,New viewers,0
2024-11-04,New viewers,0
2024-11-05,New viewers,0
2024-11-06,New viewers,0
2024-11-07,New viewers,0
2024-11-08,New viewers,0
2024-11-09,New viewers,0
2024-11-10,New viewers,0
2024-11-11,New viewers,0
2024-11-12,New viewers,0
2024-11-13,New viewers,0
2024-11-14,New viewers,0
2024-11-15,New viewers,0
2024-11-16,New viewers,0
2024-11-17,New viewers,0
2024-11-18,New viewers,0
2024-11-19,New viewers,0
2024-11-20,New viewers,0
2024-11-21,New viewers,0
2024-11-22,New viewers,0
2024-11-23,New viewers,0
2024-11-24,New viewers,0
2024-11-25,New viewers,0
2024-11-26,New viewers,0
2024-11-27,New viewers,0
2024-11-28,New viewers,0
2024-11-29,New viewers,0
2024-11-30,New viewers,0
2024-12-01,New viewers,0
2024-12-02,New viewers,0
2024-12-03,New viewers,0
2024-12-04,New viewers,0
2024-12-05,New viewers,0
2024-12-06,New viewers,0
2024-12-07,New viewers,0
2024-12-08,New viewers,0
2024-12-09,New viewers,0
2024-12-10,New viewers,0
2024-12-11,New viewers,0
2024-12-12,New viewers,0
2024-12-13,New viewers,0
2024-12-14,New viewers,0
2024-12-15,New viewers,0
2024-12-16,New viewers,0
2024-12-17,New viewers,0
2024-12-18,New viewers,0
2024-12-19,New viewers,0
2024-12-20,New viewers,0
2024-12-21,New viewers,0
2024-12-22,New viewers,0
2024-12-23,New viewers,0
2024-12-24,New viewers,0
2024-12-25,New viewers,0
2024-12-26,New viewers,0
2024-12-27,New viewers,0
2024-12-28,New viewers,0
2024-12-29,New viewers,0
2024-12-30,New viewers,0
2024-12-31,New viewers,0
2025-01-01,New viewers,0
2025-01-02,New viewers,0
2025-01-03,New viewers,0
2025-01-04,New viewers,0
2025-01-05,New viewers,0
2025-01-06,New viewers,0
2025-01-07,New viewers,0
2025-01-08,New viewers,0
2025-01-09,New viewers,0
2025-01-10,New viewers,0
2025-01-11,New viewers,0
2025-01-12,New viewers,0
2025-01-13,New viewers,0
2025-01-14,New viewers,0
2025-01-15,New viewers,0
2025-01-16,New viewers,0
2025-01-17,New viewers,0
2025-01-18,New viewers,0
2025-01-19,New viewers,0
2025-01-20,New viewers,0
2025-01-21,New viewers,0
2025-01-22,New viewers,0
2025-01-23,New viewers,0
2025-01-24,New viewers,0
2025-01-25,New viewers,0
2025-01-26,New viewers,0
2025-01-27,New viewers,0
2025-01-28,New viewers,0
2025-01-29,New viewers,0
2025-01-30,New viewers,0
2025-01-31,New viewers,0
2025-02-01,New viewers,0
2025-02-02,New viewers,0
2025-02-03,New viewers,0
2025-02-04,New viewers,0
2025-02-05,New viewers,0
2025-02-06,New viewers,0
2025-02-07,New viewers,0
2025-02-08,New viewers,0
2025-02-09,New viewers,0
2025-02-10,New viewers,0
2025-02-11,New viewers,0
2025-02-12,New viewers,0
2025-02-13,New viewers,0
2025-02-14,New viewers,0
2025-02-15,New viewers,0
2025-02-16,New viewers,0
2025-02-17,New viewers,0
2025-02-18,New viewers,0
2025-02-19,New viewers,0
2025-02-20,New viewers,0
2025-02-21,New viewers,0
2025-02-22,New viewers,0
2025-02-23,New viewers,0
2025-02-24,New viewers,0
2025-02-25,New viewers,0
2025-02-26,New viewers,0
2025-02-27,New viewers,0
2025-02-28,New viewers,0
2025-03-01,New viewers,0
2025-03-02,New viewers,0
2025-03-03,New viewers,0
2025-03-04,New viewers,0
2025-03-05,New viewers,0
2025-03-06,New viewers,0
2025-03-07,New viewers,0
2025-03-08,New viewers,0
2025-03-09,New viewers,0
2025-03-10,New viewers,0
2025-03-11,New viewers,0
2025-03-12,New viewers,0
2025-03-13,New viewers,0
2025-03-14,New viewers,0
2025-03-15,New viewers,0
2025-03-16,New viewers,0
2025-03-17,New viewers,39
2025-03-18,New viewers,27
2025-03-19,New viewers,24
2025-03-20,New viewers,29
2025-03-21,New viewers,23
2025-03-22,New viewers,23
2025-03-23,New viewers,26
2025-03-24,New viewers,26
2025-03-25,New viewers,33
2025-03-26,New viewers,18
2025-03-27,New viewers,31
2025-03-28,New viewers,29
2025-03-29,New viewers,28
2025-03-30,New viewers,20
2025-03-31,New viewers,25
2025-04-01,New viewers,37
2025-04-02,New viewers,19
2025-04-03,New viewers,26
2025-04-04,New viewers,19
2025-04-05,New viewers,29
2025-04-06,New viewers,18
2025-04-07,New viewers,11
2025-04-08,New viewers,34
2025-04-09,New viewers,23
2025-04-10,New viewers,14
2025-04-11,New viewers,31
2025-04-12,New viewers,31
2025-04-13,New viewers,20
2025-04-14,New viewers,19
2025-04-15,New viewers,18
2025-04-16,New viewers,24
2025-04-17,New viewers,23
2025-04-18,New viewers,27
2025-04-19,New viewers,16
2025-04-20,New viewers,20
2025-04-21,New viewers,20
2025-04-22,New viewers,15
2025-04-23,New viewers,15
2025-04-24,New viewers,21
2025-04-25,New viewers,19
2025-04-26,New viewers,19
2025-04-27,New viewers,21
2025-04-28,New viewers,14
2025-04-29,New viewers,9
2025-04-30,New viewers,20
2025-05-01,New viewers,9
2025-05-02,New viewers,11
2025-05-03,New viewers,18
2025-05-04,New viewers,16
2025-05-05,New viewers,16
2025-05-06,New viewers,20
2025-05-07,New viewers,15
2025-05-08,New viewers,17
2025-05-09,New viewers,13
2025-05-10,New viewers,13
2025-05-11,New viewers,21
2025-05-12,New viewers,17
2025-05-13,New viewers,19
2025-05-14,New viewers,9
2025-05-15,New viewers,14
2025-05-16,New viewers,9
2025-05-17,New viewers,17
2025-05-18,New viewers,12
2025-05-19,New viewers,17
2025-05-20,New viewers,15
2025-05-21,New viewers,21
2025-05-22,New viewers,11
2025-05-23,New viewers,9
2025-05-24,New viewers,15
2025-05-25,New viewers,31
2025-05-26,New viewers,16
2025-05-27,New viewers,10
2025-05-28,New viewers,16
2025-05-29,New viewers,12
2025-05-30,New viewers,19
2025-05-31,New viewers,15
2025-06-01,New viewers,10
2025-06-02,New viewers,21
2025-06-03,New viewers,7
2025-06-04,New viewers,10
2025-06-05,New viewers,13
2025-06-06,New viewers,15
2025-06-07,New viewers,18
2025-06-08,New viewers,12
2025-06-09,New viewers,12
2025-06-10,New viewers,10
2025-06-11,New viewers,6
2025-06-12,New viewers,8
2025-06-13,New viewers,7
2025-06-14,New viewers,16
2025-06-15,New viewers,9
2025-06-16,New viewers,21
2025-06-17,New viewers,18
2025-06-18,New viewers,13
2025-06-19,New viewers,11
2025-06-20,New viewers,9
2025-06-21,New viewers,11
2025-06-22,New viewers,19
2025-06-23,New viewers,10
2025-06-24,New viewers,13
2025-06-25,New viewers,16
2025-06-26,New viewers,7
2025-06-27,New viewers,14
2025-06-28,New viewers,14
